****************************
RPMD potential of mean force
****************************

Temperature                             = 300 K
-0.00422708  0.0047277480
-0.00420108  0.0047305675
-0.00417508  0.0047333841
-0.00414908  0.0047361978
-0.00412308  0.0047390083
-0.00409708  0.0047418157
-0.00407108  0.0047446199
-0.00404508  0.0047474209
-0.00401908  0.0047502184
-0.00399308  0.0047530124
-0.00396708  0.0047558030
-0.00394108  0.0047585899
-0.00391508  0.0047613731
-0.00388908  0.0047641526
-0.00386308  0.0047669282
-0.00383708  0.0047696999
-0.00381108  0.0047724676
-0.00378508  0.0047752312
-0.00375908  0.0047779906
-0.00373307  0.0047807458
-0.00370707  0.0047834967
-0.00368107  0.0047862433
-0.00365507  0.0047889853
-0.00362907  0.0047917228
-0.00360307  0.0047944558
-0.00357707  0.0047971840
-0.00355107  0.0047999075
-0.00352507  0.0048026261
-0.00349907  0.0048053399
-0.00347307  0.0048080487
-0.00344707  0.0048107524
-0.00342107  0.0048134510
-0.00339507  0.0048161444
-0.00336907  0.0048188326
-0.00334307  0.0048215154
-0.00331707  0.0048241928
-0.00329107  0.0048268648
-0.00326507  0.0048295312
-0.00323906  0.0048321920
-0.00321306  0.0048348471
-0.00318706  0.0048374964
-0.00316106  0.0048401400
-0.00313506  0.0048427776
-0.00310906  0.0048454094
-0.00308306  0.0048480351
-0.00305706  0.0048506547
-0.00303106  0.0048532681
-0.00300506  0.0048558754
-0.00297906  0.0048584763
-0.00295306  0.0048610709
-0.00292706  0.0048636592
-0.00290106  0.0048662409
-0.00287506  0.0048688161
-0.00284906  0.0048713847
-0.00282306  0.0048739467
-0.00279706  0.0048765019
-0.00277106  0.0048790503
-0.00274505  0.0048815919
-0.00271905  0.0048841267
-0.00269305  0.0048866544
-0.00266705  0.0048891751
-0.00264105  0.0048916888
-0.00261505  0.0048941953
-0.00258905  0.0048966946
-0.00256305  0.0048991866
-0.00253705  0.0049016714
-0.00251105  0.0049041488
-0.00248505  0.0049066188
-0.00245905  0.0049090813
-0.00243305  0.0049115362
-0.00240705  0.0049139836
-0.00238105  0.0049164234
-0.00235505  0.0049188554
-0.00232905  0.0049212797
-0.00230305  0.0049236963
-0.00227705  0.0049261049
-0.00225105  0.0049285057
-0.00222504  0.0049308985
-0.00219904  0.0049332834
-0.00217304  0.0049356602
-0.00214704  0.0049380289
-0.00212104  0.0049403895
-0.00209504  0.0049427418
-0.00206904  0.0049450860
-0.00204304  0.0049474218
-0.00201704  0.0049497494
-0.00199104  0.0049520685
-0.00196504  0.0049543793
-0.00193904  0.0049566816
-0.00191304  0.0049589753
-0.00188704  0.0049612606
-0.00186104  0.0049635372
-0.00183504  0.0049658052
-0.00180904  0.0049680645
-0.00178304  0.0049703152
-0.00175704  0.0049725570
-0.00173103  0.0049747901
-0.00170503  0.0049770144
-0.00167903  0.0049792297
-0.00165303  0.0049814362
-0.00162703  0.0049836337
-0.00160103  0.0049858223
-0.00157503  0.0049880018
-0.00154903  0.0049901722
-0.00152303  0.0049923336
-0.00149703  0.0049944859
-0.00147103  0.0049966290
-0.00144503  0.0049987629
-0.00141903  0.0050008876
-0.00139303  0.0050030030
-0.00136703  0.0050051092
-0.00134103  0.0050072060
-0.00131503  0.0050092935
-0.00128903  0.0050113716
-0.00126303  0.0050134404
-0.00123702  0.0050154997
-0.00121102  0.0050175495
-0.00118502  0.0050195898
-0.00115902  0.0050216206
-0.00113302  0.0050236419
-0.00110702  0.0050256537
-0.00108102  0.0050276558
-0.00105502  0.0050296483
-0.00102902  0.0050316312
-0.00100302  0.0050336044
-0.00097702  0.0050355680
-0.00095102  0.0050375218
-0.00092502  0.0050394659
-0.00089902  0.0050414003
-0.00087302  0.0050433249
-0.00084702  0.0050452398
-0.00082102  0.0050471448
-0.00079502  0.0050490400
-0.00076902  0.0050509253
-0.00074301  0.0050528009
-0.00071701  0.0050546665
-0.00069101  0.0050565223
-0.00066501  0.0050583681
-0.00063901  0.0050602040
-0.00061301  0.0050620301
-0.00058701  0.0050638461
-0.00056101  0.0050656522
-0.00053501  0.0050674484
-0.00050901  0.0050692345
-0.00048301  0.0050710107
-0.00045701  0.0050727769
-0.00043101  0.0050745331
-0.00040501  0.0050762792
-0.00037901  0.0050780153
-0.00035301  0.0050797414
-0.00032701  0.0050814575
-0.00030101  0.0050831635
-0.00027501  0.0050848594
-0.00024900  0.0050865453
-0.00022300  0.0050882211
-0.00019700  0.0050898869
-0.00017100  0.0050915426
-0.00014500  0.0050931882
-0.00011900  0.0050948237
-0.00009300  0.0050964492
-0.00006700  0.0050980645
-0.00004100  0.0050996698
-0.00001500  0.0051012651
 0.00001100  0.0051028502
 0.00003700  0.0051044253
 0.00006300  0.0051059902
 0.00008900  0.0051075452
 0.00011500  0.0051090900
 0.00014100  0.0051106248
 0.00016700  0.0051121495
 0.00019300  0.0051136642
 0.00021900  0.0051151688
 0.00024500  0.0051166633
 0.00027101  0.0051181478
 0.00029701  0.0051196223
 0.00032301  0.0051210868
 0.00034901  0.0051225413
 0.00037501  0.0051239857
 0.00040101  0.0051254201
 0.00042701  0.0051268446
 0.00045301  0.0051282591
 0.00047901  0.0051296636
 0.00050501  0.0051310582
 0.00053101  0.0051324428
 0.00055701  0.0051338175
 0.00058301  0.0051351823
 0.00060901  0.0051365372
 0.00063501  0.0051378822
 0.00066101  0.0051392174
 0.00068701  0.0051405427
 0.00071301  0.0051418581
 0.00073901  0.0051431638
 0.00076502  0.0051444596
 0.00079102  0.0051457457
 0.00081702  0.0051470220
 0.00084302  0.0051482885
 0.00086902  0.0051495454
 0.00089502  0.0051507925
 0.00092102  0.0051520299
 0.00094702  0.0051532577
 0.00097302  0.0051544759
 0.00099902  0.0051556844
 0.00102502  0.0051568834
 0.00105102  0.0051580728
 0.00107702  0.0051592526
 0.00110302  0.0051604229
 0.00112902  0.0051615838
 0.00115502  0.0051627351
 0.00118102  0.0051638771
 0.00120702  0.0051650096
 0.00123302  0.0051661328
 0.00125903  0.0051672465
 0.00128503  0.0051683510
 0.00131103  0.0051694462
 0.00133703  0.0051705321
 0.00136303  0.0051716088
 0.00138903  0.0051726762
 0.00141503  0.0051737345
 0.00144103  0.0051747837
 0.00146703  0.0051758238
 0.00149303  0.0051768548
 0.00151903  0.0051778767
 0.00154503  0.0051788897
 0.00157103  0.0051798937
 0.00159703  0.0051808887
 0.00162303  0.0051818749
 0.00164903  0.0051828522
 0.00167503  0.0051838206
 0.00170103  0.0051847803
 0.00172703  0.0051857313
 0.00175304  0.0051866735
 0.00177904  0.0051876071
 0.00180504  0.0051885320
 0.00183104  0.0051894484
 0.00185704  0.0051903562
 0.00188304  0.0051912555
 0.00190904  0.0051921463
 0.00193504  0.0051930287
 0.00196104  0.0051939028
 0.00198704  0.0051947685
 0.00201304  0.0051956259
 0.00203904  0.0051964750
 0.00206504  0.0051973160
 0.00209104  0.0051981488
 0.00211704  0.0051989735
 0.00214304  0.0051997901
 0.00216904  0.0052005987
 0.00219504  0.0052013994
 0.00222104  0.0052021921
 0.00224704  0.0052029769
 0.00227305  0.0052037539
 0.00229905  0.0052045232
 0.00232505  0.0052052847
 0.00235105  0.0052060385
 0.00237705  0.0052067847
 0.00240305  0.0052075233
 0.00242905  0.0052082545
 0.00245505  0.0052089781
 0.00248105  0.0052096943
 0.00250705  0.0052104031
 0.00253305  0.0052111047
 0.00255905  0.0052117989
 0.00258505  0.0052124860
 0.00261105  0.0052131659
 0.00263705  0.0052138387
 0.00266305  0.0052145045
 0.00268905  0.0052151633
 0.00271505  0.0052158152
 0.00274105  0.0052164602
 0.00276706  0.0052170983
 0.00279306  0.0052177297
 0.00281906  0.0052183545
 0.00284506  0.0052189725
 0.00287106  0.0052195840
 0.00289706  0.0052201890
 0.00292306  0.0052207875
 0.00294906  0.0052213796
 0.00297506  0.0052219653
 0.00300106  0.0052225448
 0.00302706  0.0052231180
 0.00305306  0.0052236851
 0.00307906  0.0052242461
 0.00310506  0.0052248010
 0.00313106  0.0052253500
 0.00315706  0.0052258931
 0.00318306  0.0052264303
 0.00320906  0.0052269617
 0.00323506  0.0052274874
 0.00326107  0.0052280074
 0.00328707  0.0052285219
 0.00331307  0.0052290308
 0.00333907  0.0052295343
 0.00336507  0.0052300323
 0.00339107  0.0052305251
 0.00341707  0.0052310125
 0.00344307  0.0052314948
 0.00346907  0.0052319719
 0.00349507  0.0052324440
 0.00352107  0.0052329111
 0.00354707  0.0052333732
 0.00357307  0.0052338305
 0.00359907  0.0052342830
 0.00362507  0.0052347307
 0.00365107  0.0052351738
 0.00367707  0.0052356123
 0.00370307  0.0052360463
 0.00372907  0.0052364759
 0.00375508  0.0052369010
 0.00378108  0.0052373219
 0.00380708  0.0052377385
 0.00383308  0.0052381510
 0.00385908  0.0052385593
 0.00388508  0.0052389637
 0.00391108  0.0052393640
 0.00393708  0.0052397605
 0.00396308  0.0052401532
 0.00398908  0.0052405421
 0.00401508  0.0052409274
 0.00404108  0.0052413091
 0.00406708  0.0052416872
 0.00409308  0.0052420619
 0.00411908  0.0052424332
 0.00414508  0.0052428012
 0.00417108  0.0052431660
 0.00419708  0.0052435276
 0.00422308  0.0052438861
 0.00424908  0.0052442417
 0.00427509  0.0052445942
 0.00430109  0.0052449440
 0.00432709  0.0052452909
 0.00435309  0.0052456351
 0.00437909  0.0052459767
 0.00440509  0.0052463157
 0.00443109  0.0052466522
 0.00445709  0.0052469863
 0.00448309  0.0052473180
 0.00450909  0.0052476475
 0.00453509  0.0052479748
 0.00456109  0.0052483000
 0.00458709  0.0052486231
 0.00461309  0.0052489442
 0.00463909  0.0052492635
 0.00466509  0.0052495809
 0.00469109  0.0052498966
 0.00471709  0.0052502107
 0.00474309  0.0052505231
 0.00476910  0.0052508340
 0.00479510  0.0052511435
 0.00482110  0.0052514516
 0.00484710  0.0052517585
 0.00487310  0.0052520641
 0.00489910  0.0052523685
 0.00492510  0.0052526720
 0.00495110  0.0052529744
 0.00497710  0.0052532759
 0.00500310  0.0052535766
 0.00502910  0.0052538765
 0.00505510  0.0052541757
 0.00508110  0.0052544744
 0.00510710  0.0052547724
 0.00513310  0.0052550701
 0.00515910  0.0052553673
 0.00518510  0.0052556643
 0.00521110  0.0052559610
 0.00523710  0.0052562575
 0.00526311  0.0052565540
 0.00528911  0.0052568505
 0.00531511  0.0052571470
 0.00534111  0.0052574437
 0.00536711  0.0052577406
 0.00539311  0.0052580377
 0.00541911  0.0052583353
 0.00544511  0.0052586333
 0.00547111  0.0052589318
 0.00549711  0.0052592309
 0.00552311  0.0052595307
 0.00554911  0.0052598312
 0.00557511  0.0052601325
 0.00560111  0.0052604347
 0.00562711  0.0052607379
 0.00565311  0.0052610421
 0.00567911  0.0052613474
 0.00570511  0.0052616539
 0.00573111  0.0052619616
 0.00575712  0.0052622707
 0.00578312  0.0052625811
 0.00580912  0.0052628931
 0.00583512  0.0052632066
 0.00586112  0.0052635217
 0.00588712  0.0052638384
 0.00591312  0.0052641570
 0.00593912  0.0052644774
 0.00596512  0.0052647996
 0.00599112  0.0052651239
 0.00601712  0.0052654502
 0.00604312  0.0052657786
 0.00606912  0.0052661092
 0.00609512  0.0052664420
 0.00612112  0.0052667772
 0.00614712  0.0052671147
 0.00617312  0.0052674548
 0.00619912  0.0052677973
 0.00622512  0.0052681425
 0.00625113  0.0052684903
 0.00627713  0.0052688409
 0.00630313  0.0052691942
 0.00632913  0.0052695505
 0.00635513  0.0052699097
 0.00638113  0.0052702719
 0.00640713  0.0052706371
 0.00643313  0.0052710055
 0.00645913  0.0052713772
 0.00648513  0.0052717521
 0.00651113  0.0052721303
 0.00653713  0.0052725119
 0.00656313  0.0052728970
 0.00658913  0.0052732857
 0.00661513  0.0052736779
 0.00664113  0.0052740738
 0.00666713  0.0052744734
 0.00669313  0.0052748768
 0.00671913  0.0052752841
 0.00674513  0.0052756953
 0.00677114  0.0052761104
 0.00679714  0.0052765296
 0.00682314  0.0052769529
 0.00684914  0.0052773803
 0.00687514  0.0052778120
 0.00690114  0.0052782480
 0.00692714  0.0052786882
 0.00695314  0.0052791329
 0.00697914  0.0052795821
 0.00700514  0.0052800358
 0.00703114  0.0052804940
 0.00705714  0.0052809569
 0.00708314  0.0052814245
 0.00710914  0.0052818968
 0.00713514  0.0052823739
 0.00716114  0.0052828559
 0.00718714  0.0052833428
 0.00721314  0.0052838347
 0.00723914  0.0052843316
 0.00726515  0.0052848336
 0.00729115  0.0052853408
 0.00731715  0.0052858531
 0.00734315  0.0052863707
 0.00736915  0.0052868935
 0.00739515  0.0052874218
 0.00742115  0.0052879554
 0.00744715  0.0052884945
 0.00747315  0.0052890391
 0.00749915  0.0052895892
 0.00752515  0.0052901449
 0.00755115  0.0052907063
 0.00757715  0.0052912734
 0.00760315  0.0052918463
 0.00762915  0.0052924250
 0.00765515  0.0052930095
 0.00768115  0.0052935999
 0.00770715  0.0052941962
 0.00773315  0.0052947986
 0.00775916  0.0052954070
 0.00778516  0.0052960214
 0.00781116  0.0052966420
 0.00783716  0.0052972688
 0.00786316  0.0052979017
 0.00788916  0.0052985410
 0.00791516  0.0052991865
 0.00794116  0.0052998384
 0.00796716  0.0053004966
 0.00799316  0.0053011613
 0.00801916  0.0053018325
 0.00804516  0.0053025102
 0.00807116  0.0053031944
 0.00809716  0.0053038852
 0.00812316  0.0053045827
 0.00814916  0.0053052868
 0.00817516  0.0053059976
 0.00820116  0.0053067151
 0.00822716  0.0053074395
 0.00825317  0.0053081706
 0.00827917  0.0053089086
 0.00830517  0.0053096535
 0.00833117  0.0053104053
 0.00835717  0.0053111641
 0.00838317  0.0053119299
 0.00840917  0.0053127027
 0.00843517  0.0053134825
 0.00846117  0.0053142694
 0.00848717  0.0053150635
 0.00851317  0.0053158647
 0.00853917  0.0053166731
 0.00856517  0.0053174887
 0.00859117  0.0053183115
 0.00861717  0.0053191417
 0.00864317  0.0053199791
 0.00866917  0.0053208238
 0.00869517  0.0053216759
 0.00872117  0.0053225354
 0.00874717  0.0053234023
 0.00877318  0.0053242767
 0.00879918  0.0053251585
 0.00882518  0.0053260477
 0.00885118  0.0053269445
 0.00887718  0.0053278489
 0.00890318  0.0053287608
 0.00892918  0.0053296802
 0.00895518  0.0053306073
 0.00898118  0.0053315420
 0.00900718  0.0053324843
 0.00903318  0.0053334344
 0.00905918  0.0053343920
 0.00908518  0.0053353574
 0.00911118  0.0053363306
 0.00913718  0.0053373114
 0.00916318  0.0053383001
 0.00918918  0.0053392965
 0.00921518  0.0053403007
 0.00924118  0.0053413127
 0.00926719  0.0053423326
 0.00929319  0.0053433603
 0.00931919  0.0053443958
 0.00934519  0.0053454392
 0.00937119  0.0053464905
 0.00939719  0.0053475497
 0.00942319  0.0053486168
 0.00944919  0.0053496919
 0.00947519  0.0053507748
 0.00950119  0.0053518658
 0.00952719  0.0053529646
 0.00955319  0.0053540715
 0.00957919  0.0053551863
 0.00960519  0.0053563091
 0.00963119  0.0053574398
 0.00965719  0.0053585786
 0.00968319  0.0053597254
 0.00970919  0.0053608802
 0.00973519  0.0053620430
 0.00976120  0.0053632139
 0.00978720  0.0053643927
 0.00981320  0.0053655797
 0.00983920  0.0053667746
 0.00986520  0.0053679776
 0.00989120  0.0053691886
 0.00991720  0.0053704077
 0.00994320  0.0053716348
 0.00996920  0.0053728700
 0.00999520  0.0053741132
 0.01002120  0.0053753645
 0.01004720  0.0053766238
 0.01007320  0.0053778911
 0.01009920  0.0053791665
 0.01012520  0.0053804500
 0.01015120  0.0053817415
 0.01017720  0.0053830410
 0.01020320  0.0053843486
 0.01022920  0.0053856642
 0.01025521  0.0053869879
 0.01028121  0.0053883195
 0.01030721  0.0053896592
 0.01033321  0.0053910069
 0.01035921  0.0053923626
 0.01038521  0.0053937263
 0.01041121  0.0053950979
 0.01043721  0.0053964776
 0.01046321  0.0053978652
 0.01048921  0.0053992608
 0.01051521  0.0054006644
 0.01054121  0.0054020759
 0.01056721  0.0054034953
 0.01059321  0.0054049226
 0.01061921  0.0054063579
 0.01064521  0.0054078010
 0.01067121  0.0054092521
 0.01069721  0.0054107110
 0.01072321  0.0054121778
 0.01074921  0.0054136524
 0.01077522  0.0054151348
 0.01080122  0.0054166251
 0.01082722  0.0054181231
 0.01085322  0.0054196290
 0.01087922  0.0054211426
 0.01090522  0.0054226640
 0.01093122  0.0054241930
 0.01095722  0.0054257298
 0.01098322  0.0054272743
 0.01100922  0.0054288265
 0.01103522  0.0054303863
 0.01106122  0.0054319538
 0.01108722  0.0054335289
 0.01111322  0.0054351115
 0.01113922  0.0054367018
 0.01116522  0.0054382996
 0.01119122  0.0054399049
 0.01121722  0.0054415178
 0.01124322  0.0054431381
 0.01126923  0.0054447659
 0.01129523  0.0054464011
 0.01132123  0.0054480437
 0.01134723  0.0054496937
 0.01137323  0.0054513511
 0.01139923  0.0054530158
 0.01142523  0.0054546878
 0.01145123  0.0054563671
 0.01147723  0.0054580537
 0.01150323  0.0054597474
 0.01152923  0.0054614484
 0.01155523  0.0054631566
 0.01158123  0.0054648719
 0.01160723  0.0054665943
 0.01163323  0.0054683238
 0.01165923  0.0054700603
 0.01168523  0.0054718038
 0.01171123  0.0054735544
 0.01173723  0.0054753119
 0.01176324  0.0054770763
 0.01178924  0.0054788477
 0.01181524  0.0054806259
 0.01184124  0.0054824109
 0.01186724  0.0054842027
 0.01189324  0.0054860013
 0.01191924  0.0054878066
 0.01194524  0.0054896186
 0.01197124  0.0054914372
 0.01199724  0.0054932625
 0.01202324  0.0054950944
 0.01204924  0.0054969328
 0.01207524  0.0054987777
 0.01210124  0.0055006291
 0.01212724  0.0055024870
 0.01215324  0.0055043512
 0.01217924  0.0055062218
 0.01220524  0.0055080988
 0.01223124  0.0055099820
 0.01225725  0.0055118715
 0.01228325  0.0055137672
 0.01230925  0.0055156690
 0.01233525  0.0055175770
 0.01236125  0.0055194911
 0.01238725  0.0055214112
 0.01241325  0.0055233373
 0.01243925  0.0055252694
 0.01246525  0.0055272074
 0.01249125  0.0055291513
 0.01251725  0.0055311011
 0.01254325  0.0055330566
 0.01256925  0.0055350179
 0.01259525  0.0055369849
 0.01262125  0.0055389576
 0.01264725  0.0055409359
 0.01267325  0.0055429197
 0.01269925  0.0055449091
 0.01272525  0.0055469040
 0.01275126  0.0055489044
 0.01277726  0.0055509101
 0.01280326  0.0055529212
 0.01282926  0.0055549376
 0.01285526  0.0055569593
 0.01288126  0.0055589862
 0.01290726  0.0055610183
 0.01293326  0.0055630555
 0.01295926  0.0055650977
 0.01298526  0.0055671450
 0.01301126  0.0055691973
 0.01303726  0.0055712545
 0.01306326  0.0055733166
 0.01308926  0.0055753835
 0.01311526  0.0055774552
 0.01314126  0.0055795317
 0.01316726  0.0055816128
 0.01319326  0.0055836986
 0.01321926  0.0055857890
 0.01324526  0.0055878839
 0.01327127  0.0055899834
 0.01329727  0.0055920872
 0.01332327  0.0055941955
 0.01334927  0.0055963081
 0.01337527  0.0055984250
 0.01340127  0.0056005462
 0.01342727  0.0056026715
 0.01345327  0.0056048010
 0.01347927  0.0056069346
 0.01350527  0.0056090722
 0.01353127  0.0056112138
 0.01355727  0.0056133594
 0.01358327  0.0056155088
 0.01360927  0.0056176621
 0.01363527  0.0056198191
 0.01366127  0.0056219799
 0.01368727  0.0056241443
 0.01371327  0.0056263124
 0.01373927  0.0056284841
 0.01376528  0.0056306592
 0.01379128  0.0056328379
 0.01381728  0.0056350199
 0.01384328  0.0056372054
 0.01386928  0.0056393941
 0.01389528  0.0056415861
 0.01392128  0.0056437813
 0.01394728  0.0056459796
 0.01397328  0.0056481811
 0.01399928  0.0056503856
 0.01402528  0.0056525931
 0.01405128  0.0056548035
 0.01407728  0.0056570168
 0.01410328  0.0056592330
 0.01412928  0.0056614519
 0.01415528  0.0056636735
 0.01418128  0.0056658979
 0.01420728  0.0056681248
 0.01423328  0.0056703543
 0.01425929  0.0056725863
 0.01428529  0.0056748208
 0.01431129  0.0056770577
 0.01433729  0.0056792970
 0.01436329  0.0056815385
 0.01438929  0.0056837823
 0.01441529  0.0056860282
 0.01444129  0.0056882764
 0.01446729  0.0056905266
 0.01449329  0.0056927788
 0.01451929  0.0056950330
 0.01454529  0.0056972891
 0.01457129  0.0056995471
 0.01459729  0.0057018070
 0.01462329  0.0057040685
 0.01464929  0.0057063318
 0.01467529  0.0057085968
 0.01470129  0.0057108634
 0.01472729  0.0057131315
 0.01475330  0.0057154011
 0.01477930  0.0057176722
 0.01480530  0.0057199447
 0.01483130  0.0057222185
